	time_arr_filter	jy_lin	jy_ext	jy_unsc	jy_err_lin	jy_err_ext	jy_err_unsc	jy_steady_err	jz_lin	jz_ext	jz_unsc	jz_err_lin	jz_err_ext	jz_err_unsc	jz_steady_err	q_lin	q_ext	q_unsc	q_err_lin	q_err_ext	q_err_unsc	q_steady_err	p_lin	p_ext	p_unsc	p_err_lin	p_err_ext	p_err_unsc	p_steady_err
97	0.97	-1.221544920418196	-1.6567581308741806	-1.6759675834712289	0.0005452665966081665	0.0005452665966081665	0.0005707603584857338	0.0005221525861347855	13.089096994313813	13.09333506049494	13.093003174042408	7.826954696067731e-06	7.826954696067731e-06	2.3560174914341703e-05	7.827643911596658e-06	0.7605307393484813	0.6760310498769564	0.6747875477959034	7.94010912588502e-05	7.94010912588502e-05	8.958328743549531e-05	7.928025638640537e-05	0.718208384128826	0.6705674707876955	0.6702236728581914	2.4799620703980914e-05	2.4799620703980914e-05	3.948549211024186e-05	2.435099668543029e-05
98	0.98	-0.45431783943424914	-0.8845717847855898	-0.9076135061484827	0.0005445454784295106	0.0005445454784295106	0.0005671481321151383	0.0005221525861347855	13.289904464247758	13.294110570564312	13.29493961451658	7.826903589637835e-06	7.826903589637835e-06	2.3531997650928567e-05	7.827643911596658e-06	0.7153190645644047	0.6417160518486007	0.6442305432387967	7.502900855457678e-05	7.502900855457678e-05	8.724165301449397e-05	7.506803349164706e-05	0.734529200693677	0.6810391486921934	0.6803985976658765	2.9153732966232634e-05	2.9153732966232634e-05	4.324740169965351e-05	2.856321958018859e-05
99	0.99	0.3595815973391236	-0.062327555398392756	-0.07893370938080752	0.0005438503728539398	0.0005438503728539398	0.0005631198762799198	0.0005221525861347855	13.29911627535712	13.303506741497497	13.303177084641847	7.826854348062086e-06	7.826854348062086e-06	2.3506557321252826e-05	7.827643911596658e-06	0.7310910871201757	0.669582181995861	0.6691418438003829	6.861273978329867e-05	6.861273978329867e-05	8.291367171141449e-05	6.877874233504266e-05	0.717337458092375	0.659426219861463	0.6581342223713446	3.555267813313785e-05	3.555267813313785e-05	4.910144342047518e-05	3.4852510736793e-05
100	1.0	1.153784435202293	0.7440182786365362	0.7300123258960383	0.0005431803150462794	0.0005431803150462794	0.0005587483363698667	0.0005221525861347855	13.201749791015924	13.205984767604074	13.205930983387484	7.826806948783814e-06	7.826806948783814e-06	2.3480122908864075e-05	7.827643911596658e-06	0.7254705651028484	0.6761155815286652	0.6747237078581113	6.072351187917313e-05	6.072351187917313e-05	7.708185387227794e-05	6.0974186564522616e-05	0.7097638494521509	0.6493447405921388	0.6477987853599775	4.3425205004027966e-05	4.3425205004027966e-05	5.653019188540267e-05	4.265706650731304e-05
101	1.01	1.9312261497997762	1.5370867412263034	1.5246192869016502	0.0005425343808386035	0.0005425343808386035	0.0005541259071807812	0.0005221525861347855	12.991761359849383	12.995911114668836	12.996066092648753	7.826761150484149e-06	7.826761150484149e-06	2.3457747230742365e-05	7.827643911596658e-06	0.712027134184584	0.6747909217446586	0.6735398033651722	5.2063953316084865e-05	5.2063953316084865e-05	7.039851145526326e-05	5.235152390313981e-05	0.7033757170459609	0.6422625369876241	0.6405778691439861	5.206866811277807e-05	5.206866811277807e-05	6.484458273940548e-05	5.127972916869584e-05
102	1.02	2.7257044332667526	2.350506387373775	2.351952103119556	0.0005419116741578109	0.0005419116741578109	0.0005493584049156536	0.0005221525861347855	12.588967656877836	12.593089077939926	12.593084303398074	7.826716982470815e-06	7.826716982470815e-06	2.343728297654986e-05	7.827643911596658e-06	0.7602788921647831	0.7350185558370639	0.729592042765035	4.340544514482379e-05	4.340544514482379e-05	6.362189911390685e-05	4.368099112598005e-05	0.6987018850250402	0.6386537778476503	0.6362662052872352	6.071166312530545e-05	6.071166312530545e-05	7.324202131465721e-05	5.995026194585561e-05
103	1.03	3.44458668794835	3.0919118320856076	3.0921533984600647	0.0005413113328167704	0.0005413113328167704	0.0005445641373427142	0.0005221525861347855	12.146960798365843	12.150798993700269	12.151287863523677	7.826674436822034e-06	7.826674436822034e-06	2.342117411855496e-05	7.827643911596658e-06	0.7311375405982725	0.7167414034014413	0.7133882873878971	3.55193521048603e-05	3.55193521048603e-05	5.754456537796332e-05	3.5737101103002266e-05	0.687558501575704	0.6301446979067478	0.6280862968451233	6.85828010115375e-05	6.85828010115375e-05	8.088454515598746e-05	6.78941519688334e-05
104	1.04	4.150011201666788	3.8226582315862814	3.8281412719959333	0.0005407325293293353	0.0005407325293293353	0.0005398676832585512	0.0005221525861347855	11.572616851741346	11.576537688487733	11.576984404280214	7.826633446319753e-06	7.826633446319753e-06	2.340970333696246e-05	7.827643911596658e-06	0.7328809148576614	0.7290334319001087	0.7253809778055361	2.910823683089099e-05	2.910823683089099e-05	5.290410808674046e-05	2.922945787105897e-05	0.6839248921911715	0.6307647534564521	0.6292359777913846	7.497949682453769e-05	7.497949682453769e-05	8.698745313218873e-05	7.44017952007767e-05
105	1.05	4.8032262377720265	4.5039461983027005	4.510151911122241	0.0005401744693043724	0.0005401744693043724	0.0005353951995969138	0.0005221525861347855	10.929167753607437	10.933053747019368	10.93345727976913	7.82659393354402e-06	7.82659393354402e-06	2.3403850060623633e-05	7.827643911596658e-06	0.7148498027536614	0.7206868361528284	0.7181523765130718	2.4743193265232834e-05	2.4743193265232834e-05	5.0297943386112735e-05	2.4739369818663372e-05	0.6713694951634406	0.623891518269492	0.622958213371078	7.933063632177816e-05	7.933063632177816e-05	9.090880064219754e-05	7.889188325317229e-05
106	1.06	5.421132546984498	5.152076105041059	5.16123190204271	0.0005396363895945477	0.0005396363895945477	0.0005312644702587432	0.0005221525861347855	10.194042996028463	10.19794202881962	10.198276441034247	7.826555830148583e-06	7.826555830148583e-06	2.3399360952680784e-05	7.827643911596658e-06	0.7086792738572604	0.7232515274478213	0.7203267829305688	2.2812894107660805e-05	2.2812894107660805e-05	5.0104863091247045e-05	2.2667923138925668e-05	0.6653930692530361	0.6249507145563189	0.624774648536893	8.124752792618542e-05	8.124752792618542e-05	9.222619254528312e-05	8.096332993291e-05
107	1.07	6.000571907777384	5.763534770793121	5.778243426506147	0.0005391175566240842	0.0005391175566240842	0.0005275837459039372	0.0005221525861347855	9.369054690322772	9.372871629606024	9.37319486645025	7.826519076589026e-06	7.826519076589026e-06	2.340148814873249e-05	7.827643911596658e-06	0.7143512648041915	0.7363247996371671	0.7311247674156509	2.3488901175586543e-05	2.3488901175586543e-05	5.24384305504321e-05	2.320015399445832e-05	0.6716490180851649	0.639251576169357	0.6402759037461978	8.055859188842865e-05	8.055859188842865e-05	9.07919276362956e-05	8.043109907737734e-05
108	1.08	6.5100892398856764	6.306525747962962	6.321773520228775	0.000538617264916302	0.000538617264916302	0.0005244400645864303	0.0005221525861347855	8.517816583022944	8.521446259963882	8.52177353881509	7.826483621071102e-06	7.826483621071102e-06	2.3408799475028222e-05	7.827643911596658e-06	0.7008322796600723	0.7285901768334986	0.7239480625746599	2.6710336929789438e-05	2.6710336929789438e-05	5.712327173997217e-05	2.628851978805383e-05	0.6561641736809791	0.6323491961614087	0.6341063096920274	7.73246884548819e-05	7.73246884548819e-05	8.675337911472674e-05	7.734273328378183e-05
